anime_id,company_id,role
8800,210,Studio
8800,3,Producer
8800,233,Licensor
3631,3606,Studio
3631,464,Producer
3631,371,Producer
3631,35,Licensor
3631,36,Licensor
39274,4688,Studio
39274,29064,Studio
39274,4,Producer
39274,192,Producer
39274,416,Producer
39274,586,Producer
39274,63,Producer
39274,588,Producer
39274,34939,Producer
39274,2376,Producer
39274,4605,Producer
39274,13900,Producer
39274,13901,Producer
39274,13902,Producer
39274,13903,Producer
39274,1786,Producer
39274,13904,Producer
39274,15989,Producer
39274,2817,Producer
39274,4690,Producer
39274,9138,Producer
39274,35,Licensor
39274,36,Licensor
34835,852,Studio
34835,33,Producer
34835,34,Producer
34835,35,Licensor
34835,36,Licensor
5802,441,Studio
5802,33,Producer
5802,34,Producer
5802,35,Licensor
5802,36,Licensor
30818,15022,Studio
30818,33,Producer
30818,34,Producer
30818,35,Licensor
30818,36,Licensor
25011,3196,Studio
25011,826,Producer
25011,1144,Producer
25011,233,Licensor
49982,1128,Studio
49982,14493,Producer
49982,35,Licensor
49982,36,Licensor
1829,954,Studio
1829,586,Producer
1829,1109,Producer
1829,957,Licensor
1859,34964,Studio
1859,33,Producer
1859,34,Producer
1859,1853,Licensor
37496,117,Studio
37496,826,Producer
37496,5,Licensor
62286,1044,Studio
62286,1045,Producer
62286,1247,Producer
62286,35,Licensor
62286,36,Licensor
57184,132,Studio
57184,133,Producer
57184,978,Producer
57184,586,Producer
57184,1733,Producer
57184,635,Producer
57184,263,Producer
57184,287,Producer
57184,35,Licensor
57184,36,Licensor
30544,210,Studio
30544,3,Producer
30544,2495,Producer
30544,417,Producer
30544,1144,Producer
30544,1872,Producer
30544,286,Producer
30544,4689,Producer
30544,589,Producer
30544,193,Licensor
642,61,Studio
642,33,Producer
642,34,Producer
642,35,Licensor
642,36,Licensor
60076,2970,Studio
60076,33,Producer
60076,34,Producer
60076,35,Licensor
60076,36,Licensor
32607,12825,Studio
32607,512,Producer
32607,237,Producer
32607,1144,Producer
32607,3492,Producer
32607,1965,Producer
32607,10289,Producer
32607,1603,Producer
32607,14609,Producer
32607,233,Licensor
41930,2679,Studio
41930,3,Producer
41930,417,Producer
41930,6400,Producer
41930,1337,Producer
41930,1585,Producer
41930,344,Producer
41930,5,Licensor
1465,1087,Studio
1465,3,Producer
1465,1500,Licensor
1465,346,Licensor
52909,5743,Studio
52909,5744,Studio
52909,33,Producer
52909,34,Producer
52909,35,Licensor
52909,36,Licensor
143,16721,Studio
143,8859,Producer
143,35021,Producer
143,35022,Producer
143,136,Producer
143,7614,Producer
143,2435,Producer
143,12621,Producer
143,4943,Producer
143,233,Licensor
143,655,Licensor
24629,463,Studio
24629,237,Producer
24629,417,Producer
24629,1872,Producer
24629,1295,Producer
24629,743,Producer
24629,589,Producer
24629,233,Licensor
6794,117,Studio
6794,33,Producer
6794,34,Producer
6794,288,Licensor
6794,346,Licensor
3349,3165,Studio
3349,826,Producer
3349,514,Producer
3349,516,Producer
3349,613,Producer
3349,25452,Producer
3349,5,Licensor
2038,169,Studio
2038,33,Producer
2038,34,Producer
2038,35,Licensor
2038,36,Licensor
4202,61,Studio
4202,136,Producer
4202,35,Licensor
4202,36,Licensor
51213,35055,Studio
51213,192,Producer
51213,11504,Producer
51213,135,Producer
51213,515,Producer
51213,1003,Producer
51213,636,Producer
51213,1338,Producer
51213,12008,Producer
51213,233,Licensor
48577,2732,Studio
48577,33,Producer
48577,34,Producer
48577,35,Licensor
48577,36,Licensor
55864,10773,Studio
55864,4757,Producer
55864,35,Licensor
55864,36,Licensor
33075,236,Studio
33075,826,Producer
33075,135,Producer
33075,5,Licensor
56449,14913,Studio
56449,35074,Studio
56449,512,Producer
56449,134,Producer
56449,237,Producer
56449,515,Producer
56449,614,Producer
56449,1415,Producer
56449,589,Producer
56449,6730,Producer
56449,828,Producer
56449,35,Licensor
56449,36,Licensor
30376,1317,Studio
30376,135,Producer
30376,35,Licensor
30376,36,Licensor
13287,61,Studio
13287,15366,Producer
13287,6883,Producer
13287,2469,Licensor
13287,288,Licensor
1469,538,Studio
1469,33,Producer
1469,34,Producer
1469,1088,Licensor
1469,393,Licensor
54124,10773,Studio
54124,4757,Producer
54124,35,Licensor
54124,36,Licensor
53077,117,Studio
53077,2004,Producer
53077,589,Producer
53077,5186,Producer
53077,828,Producer
53077,35,Licensor
53077,36,Licensor
2201,261,Studio
2201,3588,Producer
2201,65,Licensor
2201,9712,Licensor
34283,538,Studio
34283,33,Producer
34283,34,Producer
34283,35,Licensor
34283,36,Licensor
196,10396,Studio
196,285,Producer
196,2397,Producer
196,826,Producer
196,2469,Licensor
196,288,Licensor
29129,5709,Studio
29129,62,Producer
29129,35,Licensor
29129,36,Licensor
50280,5743,Studio
50280,5744,Studio
50280,35102,Producer
50280,35,Licensor
50280,36,Licensor
38089,25168,Studio
38089,62,Producer
38089,35,Licensor
38089,36,Licensor
38720,538,Studio
38720,63,Producer
38720,541,Producer
38720,393,Licensor
49380,5743,Studio
49380,5744,Studio
49380,893,Producer
49380,35,Licensor
49380,36,Licensor
53033,35127,Studio
53033,135,Producer
53033,1232,Producer
53033,855,Producer
53033,35,Licensor
53033,36,Licensor
3836,11555,Studio
3836,464,Producer
3836,586,Producer
3836,35,Licensor
3836,36,Licensor
796,2522,Studio
796,33,Producer
796,34,Producer
796,35,Licensor
796,36,Licensor
4051,4492,Studio
4051,35147,Producer
4051,35,Licensor
4051,36,Licensor
2933,1440,Studio
2933,978,Producer
2933,233,Licensor
2933,9464,Licensor
52921,441,Studio
52921,33,Producer
52921,34,Producer
52921,35,Licensor
52921,36,Licensor
58201,4654,Studio
58201,343,Producer
58201,722,Producer
58201,35,Licensor
58201,36,Licensor
25857,1440,Studio
25857,33,Producer
25857,34,Producer
25857,35,Licensor
25857,36,Licensor
8078,1317,Studio
8078,64,Producer
8078,35,Licensor
8078,36,Licensor
13377,21096,Studio
13377,1294,Producer
13377,35,Licensor
13377,36,Licensor
33173,1750,Studio
33173,91,Producer
33173,35,Licensor
33173,36,Licensor
50099,7500,Studio
50099,3833,Studio
50099,133,Producer
50099,2,Producer
50099,540,Producer
50099,4676,Producer
50099,64,Producer
50099,772,Producer
50099,5186,Producer
50099,35,Licensor
50099,36,Licensor
3424,2522,Studio
3424,33,Producer
3424,34,Producer
3424,35,Licensor
3424,36,Licensor
2487,18657,Studio
2487,33,Producer
2487,34,Producer
2487,35,Licensor
2487,36,Licensor
53588,35207,Studio
53588,35208,Producer
53588,35,Licensor
53588,36,Licensor
9883,169,Studio
9883,2229,Producer
9883,978,Producer
9883,1733,Producer
9883,393,Licensor
1398,18657,Studio
1398,285,Producer
1398,134,Producer
1398,7643,Producer
1398,7521,Producer
1398,35,Licensor
1398,36,Licensor
58779,892,Studio
58779,893,Producer
58779,35,Licensor
58779,36,Licensor
59490,875,Studio
59490,33,Producer
59490,34,Producer
59490,35,Licensor
59490,36,Licensor
54881,15895,Studio
54881,893,Producer
54881,35,Licensor
54881,36,Licensor
30363,8212,Studio
30363,514,Producer
30363,2551,Producer
30363,5,Licensor
30363,6,Licensor
48456,191,Studio
48456,3,Producer
48456,417,Producer
48456,344,Producer
48456,35,Licensor
48456,36,Licensor
24133,3196,Studio
24133,613,Producer
24133,2116,Producer
24133,1682,Producer
24133,1296,Producer
24133,589,Producer
24133,35234,Producer
24133,393,Licensor
51196,5743,Studio
51196,5744,Studio
51196,1045,Producer
51196,34187,Producer
51196,35,Licensor
51196,36,Licensor
27419,2679,Studio
27419,33,Producer
27419,34,Producer
27419,35,Licensor
27419,36,Licensor
39188,11290,Studio
39188,7317,Producer
39188,35,Licensor
39188,36,Licensor
18677,13998,Studio
18677,826,Producer
18677,514,Producer
18677,238,Producer
18677,613,Producer
18677,3791,Producer
18677,2054,Producer
18677,10461,Producer
18677,233,Licensor
1648,16721,Studio
1648,513,Producer
1648,613,Producer
1648,12621,Producer
1648,1088,Licensor
1648,5,Licensor
4066,804,Studio
4066,136,Producer
4066,4768,Producer
4066,211,Producer
4066,4362,Producer
4066,5069,Producer
4066,17309,Producer
4066,233,Licensor
42880,169,Studio
42880,33,Producer
42880,34,Producer
42880,5,Licensor
37324,261,Studio
37324,2,Producer
37324,35,Licensor
37324,36,Licensor
44881,19693,Studio
44881,128,Producer
44881,35,Licensor
44881,36,Licensor
37207,17127,Studio
37207,35284,Studio
37207,2028,Producer
37207,2029,Producer
37207,35,Licensor
37207,36,Licensor
492,3342,Studio
492,5009,Producer
492,5,Licensor
492,655,Licensor
33371,875,Studio
33371,261,Studio
33371,15423,Studio
33371,464,Producer
33371,2398,Producer
33371,1003,Producer
33371,1965,Producer
33371,636,Producer
33371,11650,Producer
33371,233,Licensor
59938,17652,Studio
59938,893,Producer
59938,35,Licensor
59938,36,Licensor
11285,18111,Studio
11285,4268,Studio
11285,3,Producer
11285,4,Producer
11285,978,Producer
11285,586,Producer
11285,1640,Producer
11285,418,Producer
11285,1733,Producer
11285,2116,Producer
11285,614,Producer
11285,393,Licensor
13145,538,Studio
13145,2,Producer
13145,4,Producer
13145,2844,Producer
13145,2004,Producer
13145,35,Licensor
13145,36,Licensor
8366,852,Studio
8366,853,Producer
8366,35,Licensor
8366,36,Licensor
38020,12825,Studio
38020,33,Producer
38020,34,Producer
38020,35,Licensor
38020,36,Licensor
56179,1891,Studio
56179,3,Producer
56179,211,Producer
56179,1337,Producer
56179,1338,Producer
56179,4717,Producer
56179,35324,Producer
56179,35,Licensor
56179,36,Licensor
2221,441,Studio
2221,853,Producer
2221,7302,Producer
2221,35,Licensor
2221,36,Licensor
2259,3058,Studio
2259,540,Producer
2259,35,Licensor
2259,36,Licensor
899,441,Studio
899,33,Producer
899,34,Producer
899,5,Licensor
10348,35346,Studio
10348,6491,Producer
10348,35,Licensor
10348,36,Licensor
1841,29862,Studio
1841,33,Producer
1841,34,Producer
1841,35,Licensor
1841,36,Licensor
35589,5409,Studio
35589,192,Producer
35589,2397,Producer
35589,134,Producer
35589,515,Producer
35589,1682,Producer
35589,1415,Producer
35589,589,Producer
35589,4878,Producer
35589,5,Licensor
40148,210,Studio
40148,3,Producer
40148,1337,Producer
40148,1585,Producer
40148,1338,Producer
40148,92,Producer
40148,344,Producer
40148,35361,Producer
40148,193,Licensor
58592,2970,Studio
58592,33,Producer
58592,34,Producer
58592,35,Licensor
58592,36,Licensor
7619,441,Studio
7619,33,Producer
7619,34,Producer
7619,35,Licensor
7619,36,Licensor
2646,852,Studio
2646,33,Producer
2646,34,Producer
2646,35,Licensor
2646,36,Licensor
1760,673,Studio
1760,7202,Producer
1760,4013,Producer
1760,393,Licensor
1760,22805,Licensor
2546,2522,Studio
2546,33,Producer
2546,34,Producer
2546,35,Licensor
2546,36,Licensor
10842,191,Studio
10842,33,Producer
10842,34,Producer
10842,5,Licensor
32323,1044,Studio
32323,2720,Producer
32323,35,Licensor
32323,36,Licensor
641,61,Studio
641,33,Producer
641,34,Producer
641,35,Licensor
641,36,Licensor
54656,2679,Studio
54656,3,Producer
54656,417,Producer
54656,517,Producer
54656,1337,Producer
54656,1585,Producer
54656,1338,Producer
54656,1808,Producer
54656,6,Licensor
21407,441,Studio
21407,33,Producer
21407,34,Producer
21407,35,Licensor
21407,36,Licensor
58351,35405,Studio
58351,586,Producer
58351,35,Licensor
58351,36,Licensor
811,169,Studio
811,10563,Studio
811,33,Producer
811,34,Producer
811,65,Licensor
51915,5743,Studio
51915,5744,Studio
51915,35427,Producer
51915,35,Licensor
51915,36,Licensor
3807,1440,Studio
3807,2229,Producer
3807,978,Producer
3807,35,Licensor
3807,36,Licensor
36792,210,Studio
36792,3,Producer
36792,417,Producer
36792,1338,Producer
36792,4046,Producer
36792,589,Producer
36792,35,Licensor
36792,36,Licensor
124,169,Studio
124,33,Producer
124,34,Producer
124,1500,Licensor
124,655,Licensor
37611,3341,Studio
37611,261,Studio
37611,2004,Producer
37611,35,Licensor
37611,36,Licensor
38527,15849,Studio
38527,33,Producer
38527,34,Producer
38527,35,Licensor
38527,36,Licensor
11161,1750,Studio
11161,33,Producer
11161,34,Producer
11161,35,Licensor
11161,36,Licensor
35314,3196,Studio
35314,14055,Studio
35314,33,Producer
35314,34,Producer
35314,233,Licensor
32511,3099,Studio
32511,826,Producer
32511,417,Producer
32511,2680,Producer
32511,35,Licensor
32511,36,Licensor
1020,61,Studio
1020,3,Producer
1020,1500,Licensor
57562,35405,Studio
57562,33,Producer
57562,34,Producer
57562,35,Licensor
57562,36,Licensor
12585,261,Studio
12585,33,Producer
12585,34,Producer
12585,35,Licensor
12585,36,Licensor
28221,4688,Studio
28221,7719,Studio
28221,135,Producer
28221,31778,Producer
28221,3162,Licensor
51417,210,Studio
51417,3,Producer
51417,192,Producer
51417,2054,Producer
51417,1585,Producer
51417,1338,Producer
51417,344,Producer
51417,4717,Producer
51417,193,Licensor
37859,236,Studio
37859,33,Producer
37859,34,Producer
37859,35,Licensor
37859,36,Licensor
52359,19248,Studio
52359,135,Producer
52359,10700,Producer
52359,1835,Producer
52359,1338,Producer
52359,1415,Producer
52359,3648,Producer
52359,12008,Producer
52359,6095,Producer
52359,35,Licensor
52359,36,Licensor
5045,61,Studio
5045,33,Producer
5045,34,Producer
5045,35,Licensor
5045,36,Licensor
2215,1317,Studio
2215,285,Producer
2215,1776,Producer
2215,35,Licensor
2215,36,Licensor
670,35535,Studio
670,16956,Studio
670,33,Producer
670,34,Producer
670,35,Licensor
670,36,Licensor
2598,117,Studio
2598,2844,Producer
2598,1774,Producer
2598,35,Licensor
2598,36,Licensor
43205,117,Studio
43205,33,Producer
43205,34,Producer
43205,35,Licensor
43205,36,Licensor
5891,441,Studio
5891,33,Producer
5891,34,Producer
5891,393,Licensor
5042,3025,Studio
5042,33,Producer
5042,34,Producer
5042,393,Licensor
1415,673,Studio
1415,62,Producer
1415,393,Licensor
33948,5487,Studio
33948,515,Producer
33948,7264,Producer
33948,1295,Producer
33948,589,Producer
33948,35,Licensor
33948,36,Licensor
59179,5743,Studio
59179,5744,Studio
59179,893,Producer
59179,35,Licensor
59179,36,Licensor
1256,441,Studio
1256,33,Producer
1256,34,Producer
1256,393,Licensor
5091,5743,Studio
5091,5744,Studio
5091,35604,Producer
5091,35,Licensor
5091,36,Licensor
592,538,Studio
592,6520,Producer
592,955,Producer
592,35,Licensor
592,36,Licensor
169,1891,Studio
169,237,Producer
169,7614,Producer
169,417,Producer
169,4943,Producer
169,233,Licensor
169,655,Licensor
7016,210,Studio
7016,1775,Producer
7016,35,Licensor
7016,36,Licensor
32409,8212,Studio
32409,514,Producer
32409,5,Licensor
53936,10016,Studio
53936,33,Producer
53936,34,Producer
53936,35,Licensor
53936,36,Licensor
57865,10773,Studio
57865,4757,Producer
57865,35,Licensor
57865,36,Licensor
1727,32913,Studio
1727,826,Producer
1727,135,Producer
1727,237,Producer
1727,417,Producer
1727,211,Producer
1727,14817,Producer
1727,2435,Producer
1727,12046,Producer
1727,3041,Producer
1727,233,Licensor
39607,2970,Studio
39607,33,Producer
39607,34,Producer
39607,5,Licensor
5996,875,Studio
5996,15944,Producer
5996,35,Licensor
5996,36,Licensor
59514,3165,Studio
59514,192,Producer
59514,515,Producer
59514,2551,Producer
59514,955,Producer
59514,4673,Producer
59514,1338,Producer
59514,589,Producer
59514,35,Licensor
59514,36,Licensor
16678,261,Studio
16678,33,Producer
16678,34,Producer
16678,9712,Licensor
7367,169,Studio
7367,33,Producer
7367,34,Producer
7367,35,Licensor
7367,36,Licensor
3761,2522,Studio
3761,33,Producer
3761,34,Producer
3761,35,Licensor
3761,36,Licensor
53835,2866,Studio
53835,515,Producer
53835,1682,Producer
53835,2615,Producer
53835,1641,Producer
53835,589,Producer
53835,827,Producer
53835,828,Producer
53835,35,Licensor
53835,36,Licensor
10824,312,Studio
10824,33,Producer
10824,34,Producer
10824,35,Licensor
10824,36,Licensor
4548,7051,Studio
4548,237,Producer
4548,233,Licensor
21781,1891,Studio
21781,64,Producer
21781,35,Licensor
21781,36,Licensor
54854,4804,Studio
54854,2,Producer
54854,35,Licensor
54854,36,Licensor
9063,1891,Studio
9063,33,Producer
9063,34,Producer
9063,35,Licensor
9063,36,Licensor
2713,3341,Studio
2713,33,Producer
2713,34,Producer
2713,35,Licensor
2713,36,Licensor
61072,3751,Studio
61072,3,Producer
61072,416,Producer
61072,211,Producer
61072,1337,Producer
61072,614,Producer
61072,1338,Producer
61072,4717,Producer
61072,589,Producer
61072,35,Licensor
61072,36,Licensor
61917,2679,Studio
61917,5926,Producer
61917,134,Producer
61917,417,Producer
61917,1008,Producer
61917,4656,Producer
61917,11357,Producer
61917,233,Licensor
